,iteration,train loss,val_seen loss,val_seen length,val_seen nav_error,val_seen oracle success_rate,val_seen success_rate,val_seen spl,val_unseen loss,val_unseen length,val_unseen nav_error,val_unseen oracle success_rate,val_unseen success_rate,val_unseen spl
117,11800,0.7336170048713684,0.883219372142445,11.264848402668873,6.202107364166755,0.4980392156862745,0.3215686274509804,0.2661049163967364,1.049514909585317,8.627278707617906,8.00656092200598,0.2835249042145594,0.199659429544487,0.16615620622341626
118,11900,0.7319459433555603,0.9166966178200461,10.794551590960625,6.199182612358736,0.49411764705882355,0.3607843137254902,0.3120568112898914,1.0788485924402873,8.045896209106102,7.883764533521781,0.28182205193699444,0.21455938697318008,0.18731273511745458
119,12000,0.7305406227111818,0.8969724828546698,10.614003959672171,5.949829870621306,0.4803921568627451,0.3392156862745098,0.28724386223868825,1.0627403179804482,7.923444385906077,7.695712247278205,0.27330779054916987,0.20561941251596424,0.17470888600042694
120,12100,0.728888575553894,0.9007226943969727,11.571860350153177,6.1526483321708385,0.5107843137254902,0.3333333333333333,0.271334139620416,1.070671812693278,8.893591449781338,7.9493707441294585,0.2822477650063857,0.20178799489144317,0.16500096957857835
121,12200,0.7305597138404846,0.8796353600241921,11.304211233383745,6.3653148307589955,0.4892156862745098,0.3323529411764706,0.2693165267492726,1.049802013238271,8.604726060112627,7.828280710194897,0.29842486164325244,0.21541081311196253,0.17845776760289098
122,12300,0.7265982837677004,0.8744522701610219,11.453000094463606,6.200943365987976,0.5107843137254902,0.3607843137254902,0.2935620170123572,1.054376192887624,8.58869366731449,7.919489294974824,0.2775649212430822,0.20008514261387825,0.16362668768838315
123,12400,0.7254819126129151,0.9077445246956565,11.465417524943147,6.165554816581127,0.4950980392156863,0.34411764705882353,0.28402169491450713,1.074257226785024,8.699197964291313,7.826834707385422,0.29118773946360155,0.21541081311196253,0.17884807965842262
124,12500,0.7267060794830321,0.9062832138755106,10.494398313712834,6.119778059465644,0.4843137254901961,0.34509803921568627,0.2964020833356527,1.064474312464396,7.664227600082614,7.848405564435452,0.26436781609195403,0.1966794380587484,0.1692818129542108
125,12600,0.7250395855903625,0.8777288003401321,11.359119643253836,5.970571600251001,0.5176470588235295,0.37058823529411766,0.3032356863342139,1.065850841999054,8.388782910492072,7.917007034642117,0.2677735206470839,0.205193699446573,0.17105045931263657
126,12700,0.7216120581626891,0.9077333190224387,9.771546181095147,5.820905487257488,0.4843137254901961,0.38235294117647056,0.3377916756632418,1.090742826461792,7.34711478535286,7.893855322920735,0.2567049808429119,0.20008514261387825,0.18004896643106924
127,12800,0.722338348388672,0.8684764948758211,10.978980627165342,5.9927578468713225,0.5098039215686274,0.37450980392156863,0.3110611366561219,1.0510552485783895,8.192417475386232,7.928369812399925,0.26479352916134524,0.2009365687526607,0.1699621001303046
128,12900,0.7184145121574403,0.8968791007995606,11.039908639961126,5.953819886974998,0.5176470588235295,0.3588235294117647,0.30031118605852813,1.0717260718345643,8.287983986517752,7.839369216728858,0.28054491272882076,0.20391656023839932,0.1723922037339567
129,13000,0.7167743806838989,0.894835749539462,10.626399488280335,5.856954572871731,0.49901960784313726,0.353921568627451,0.29675703681649385,1.0953229665756226,8.145233002559834,7.7992346901221055,0.27330779054916987,0.1966794380587484,0.16707362315680685
130,13100,0.7179515590667727,0.876482902873646,11.12289558592314,6.079062560542709,0.5127450980392156,0.3607843137254902,0.29748655967214177,1.0807886242866518,8.411900129420607,7.853816729549687,0.2767134951042997,0.20434227330779056,0.1666247967573454
131,13200,0.7169841437339783,0.9056378971446645,11.391209658178944,5.96024236300897,0.5343137254901961,0.3607843137254902,0.2969573819194732,1.0733349800109864,8.58021831038643,7.829038805973037,0.28437633035334187,0.21030225627926777,0.17557559928832084
132,13300,0.7177241525650025,0.8801914561878551,10.98451820301373,6.139252107216636,0.5117647058823529,0.3607843137254902,0.2970038678322054,1.0580212354660035,8.106467984643308,7.850530640116973,0.27458492975734355,0.21115368241805024,0.1795267922819574
133,13400,0.7126275949478149,0.8857188484885476,10.887285234377696,6.062497909393815,0.492156862745098,0.36666666666666664,0.313057489568752,1.0747325340906777,8.340031484296553,7.965381109355855,0.28011919965942955,0.205193699446573,0.174509851077582
134,13500,0.7137118229866027,0.8927174828269265,10.133586497970871,5.943306613872806,0.4852941176470588,0.3715686274509804,0.32351072521559615,1.0618894934654237,7.564019231493798,7.850711861114959,0.26053639846743293,0.19710515112813964,0.1730986297686751
135,13600,0.7104337148666383,0.8773690570484508,10.656000257629445,6.1527338874081785,0.4931372549019608,0.3686274509803922,0.31844366501325666,1.0690117835998534,8.009289981217082,7.925212608155424,0.27543635589612603,0.2120051085568327,0.18533432903174143
136,13700,0.7107574462890627,0.892318326776678,10.503238529787838,5.8362245857359545,0.49607843137254903,0.3803921568627451,0.32197037025581116,1.104768200715383,7.892027550324304,7.885353762780312,0.2660706683695189,0.19710515112813964,0.16902646507784
137,13800,0.7100238184928894,0.8731162548065186,10.852399411961045,6.1931594405547035,0.4970588235294118,0.35294117647058826,0.2955504913539236,1.0894015232721965,8.101442464795314,7.945128238512427,0.27415921668795235,0.20604512558535548,0.17476865167392358
138,13900,0.7054023203849793,0.8959589004516602,10.573626678173436,6.237911358302745,0.4892156862745098,0.34509803921568627,0.29437129731097483,1.0663012981414794,7.6547762306442575,7.931304104513505,0.2545764154959557,0.19199659429544488,0.16898372079537125
139,14000,0.7086745686531069,0.8948681918057528,10.269581256947081,5.880362118044418,0.503921568627451,0.3843137254901961,0.3389362901086509,1.092735513051351,7.560457939679772,7.812275139476401,0.26905065985525756,0.20476798637718177,0.18129966984160806
140,14100,0.7038141741752625,0.8857518369501288,11.826917528748833,6.262379343704944,0.5088235294117647,0.35,0.2806888880441316,1.105582877000173,9.044349382104734,8.196584440909028,0.2907620263942103,0.2034908471690081,0.16792738416507222
141,14200,0.7025406622886657,0.9123393752358177,10.517387932499844,5.954876226145156,0.5196078431372549,0.3892156862745098,0.3291579857829269,1.1439318736394248,7.7689164728536175,7.961562055341633,0.26862494678586635,0.19625372498935717,0.16870148827328316
142,14300,0.7021435260772706,0.9383861975236374,10.683312338146338,5.831009816673978,0.5049019607843137,0.38235294117647056,0.3224072668048982,1.1036789139111838,8.136369636918996,7.812968866471819,0.27586206896551724,0.20859940400170285,0.17700989664636207
143,14400,0.7020160536766052,0.9255080223083496,10.82854260376753,5.850263918722131,0.5117647058823529,0.3735294117647059,0.31599591903060176,1.1095340927441917,8.115745084378167,7.829385134519239,0.2664963814389102,0.19710515112813964,0.16631104592775023
144,14500,0.701306131839752,0.9043528470126065,11.372015184034742,6.094815211274669,0.5019607843137255,0.35490196078431374,0.29793714478526845,1.104172420501709,8.762560147996027,8.010579032280315,0.280970625798212,0.20051085568326948,0.17033055166471192
145,14600,0.699821385860443,0.8950962326743387,11.079244992220264,6.290288125543791,0.49607843137254903,0.33725490196078434,0.28061575070246725,1.1056875109672546,8.40515912976676,8.040445382451738,0.2737335036185611,0.20306513409961685,0.1714530580387171
146,14700,0.6950871753692627,0.9028816483237526,10.84342291118321,6.213875724135381,0.5107843137254902,0.3656862745098039,0.31122989146127406,1.0972663164138794,8.167577931421274,8.004146188614412,0.27543635589612603,0.20604512558535548,0.17778836677256477
147,14800,0.6965963635444641,0.8804927219044079,11.78052514875865,6.1139705163873055,0.5284313725490196,0.36176470588235293,0.29921293911407026,1.0972271283467612,8.743817918164327,7.979832667832469,0.2937420178799489,0.2175393784589187,0.18016664492885842
148,14900,0.6949692974090576,0.9196168726140802,10.350250804015504,6.015918593627797,0.49117647058823527,0.34509803921568627,0.2932261205561332,1.1277812798817954,7.676432210224821,7.777357784345627,0.2558535547041294,0.1856108982545764,0.16010075874804355
149,15000,0.6948021001815796,0.8958227764476429,11.112427443632281,6.018169063804997,0.5225490196078432,0.37450980392156863,0.31758750825914955,1.089525051911672,8.195474427542214,7.95854751769155,0.27032779906343124,0.2034908471690081,0.17348341720415783
150,15100,0.6950039253234863,0.9119683092290706,10.959953391748295,5.987179343422543,0.5068627450980392,0.36470588235294116,0.3081267974997525,1.1039098501205444,8.186003573822026,7.742540626604063,0.2728820774797786,0.20859940400170285,0.17618236027612616
151,15200,0.6924798154830935,0.8925108129327947,11.456217493426825,6.383369506437326,0.5009803921568627,0.34901960784313724,0.28516821540838316,1.099715789159139,8.869361287780539,8.098399743389834,0.28991060025542786,0.2120051085568327,0.17466462210868067
152,15300,0.6914934916496278,0.9056983167474921,11.69706792508204,6.1516471417516545,0.5225490196078432,0.3480392156862745,0.27955065880539276,1.1115824143091837,8.899746935490764,7.981215988855257,0.29544487015751386,0.2120051085568327,0.17233494970250918
153,15400,0.6852764987945557,0.8974966829473321,10.23469486159925,5.977636376753223,0.49411764705882355,0.36470588235294116,0.32076449877877655,1.1148351033528645,7.674777748057624,7.752557775889196,0.2613878246062154,0.199659429544487,0.1755278656652701
154,15500,0.687007761478424,0.8947163408452816,10.987376740849628,6.200901641863014,0.5127450980392156,0.37058823529411766,0.31568599058688096,1.1068944493929544,8.50344149916765,7.981187082133913,0.286504895700298,0.21243082162622393,0.18037012123552046
155,15600,0.687522744655609,0.9208002870733089,11.24517303683647,6.164385392223411,0.5068627450980392,0.34215686274509804,0.28818558638110636,1.12151753505071,8.565070391425524,8.11581521444184,0.27543635589612603,0.20008514261387825,0.16828458279019717
156,15700,0.6855270667076111,0.8823414715853605,10.62333198422902,6.103252055919877,0.5088235294117647,0.36764705882352944,0.31959622040671903,1.1162266850471496,8.052122090968641,8.095561375812679,0.26990208599404003,0.19753086419753085,0.17325571370398946
157,15800,0.6867648520469665,0.8924415068192915,10.710147787662331,5.788579166154673,0.5078431372549019,0.37549019607843137,0.32448394261902436,1.1067055106163024,8.109440582010981,7.870025709414788,0.2622392507449979,0.20178799489144317,0.1753609782333141
158,15900,0.6857895908355712,0.9023428223349831,11.090747678728281,6.004209726215791,0.5186274509803922,0.38333333333333336,0.3243987170433297,1.1241877794265747,8.716897354927525,7.980886167446832,0.2894848871860366,0.21285653469561516,0.1794967515040973
159,16000,0.6819024744033813,0.9046719030900436,11.32780287220366,6.244680282916188,0.5186274509803922,0.3607843137254902,0.30236220661309726,1.1283712983131409,8.82308110595091,7.975634080596392,0.29118773946360155,0.20689655172413793,0.17482468036106621
160,16100,0.6768279752731325,0.9138667193326083,11.185840367501028,5.851732937744665,0.5294117647058824,0.38529411764705884,0.32120196924344246,1.1459383686383564,8.400071462209498,7.816298878961942,0.27330779054916987,0.20178799489144317,0.1719567324084838
161,16200,0.6783457198143006,0.9082948077808727,10.633822301430618,6.06707122228292,0.49607843137254903,0.3588235294117647,0.31170220772533747,1.1090694824854532,8.376683757696243,7.891100547024647,0.2775649212430822,0.20008514261387825,0.17230439915082807
162,16300,0.6767554354667663,0.9155172348022461,10.880421438819509,5.983125811558594,0.5117647058823529,0.3941176470588235,0.3388698626331927,1.1290367444356282,8.216117062285939,7.977170411798518,0.28011919965942955,0.20732226479352917,0.1787596537462606
163,16400,0.6724971165657042,0.9131586508317429,11.000015351419277,6.067927789930808,0.5068627450980392,0.3735294117647059,0.31507209991368296,1.1151031335194908,8.381409240501215,8.046142083593416,0.2681992337164751,0.205193699446573,0.17651238599504662
164,16500,0.6721511244773866,0.9388790650801225,10.997722215508388,6.060265370604651,0.5147058823529411,0.3872549019607843,0.3332663163618308,1.1525835871696473,8.701461753147285,8.019889886350274,0.2775649212430822,0.20136228182205193,0.17091944998910452
165,16600,0.6733955659866331,0.9152145038951527,10.627105123039344,5.905153291057842,0.5049019607843137,0.3803921568627451,0.3245720072815989,1.1291481971740722,7.986987661845493,7.816849175428346,0.27501064282673476,0.21243082162622393,0.18497941987858943
166,16700,0.6725737495422364,0.9116500767794523,10.628507805488816,5.91412744436578,0.5127450980392156,0.3990196078431373,0.3472762169746608,1.1285099466641746,7.922551109774408,7.7501105086577535,0.2822477650063857,0.210727969348659,0.18245616079563334
167,16800,0.6687228059768678,0.9169146364385431,11.038224134783382,6.011743627026911,0.5078431372549019,0.37941176470588234,0.32073673558281995,1.1315120975176494,8.622330473595946,7.91732292902919,0.28693060876968923,0.20945083014048532,0.176689573712653
168,16900,0.6683489389419556,0.9206300388682973,10.567800947201944,5.935736612356515,0.5019607843137255,0.3715686274509804,0.3185210645117075,1.1358022371927898,8.067333621803762,7.953482316639026,0.2677735206470839,0.19880800340570456,0.17113900409832516
169,17000,0.6739313097000122,0.9124795090068472,10.594401820612358,5.8304612493935215,0.49411764705882355,0.38529411764705884,0.3321053670829873,1.1194672385851543,7.728762528169883,7.8431523651449115,0.2571306939123031,0.20136228182205193,0.17585599108435318
170,17100,0.664721293449402,0.9204911405389958,11.384207121137294,5.952102475977041,0.5274509803921569,0.38529411764705884,0.3247985912925992,1.1364651759465536,8.813918869052202,7.904311677247798,0.2822477650063857,0.20434227330779056,0.17095862599858674
171,17200,0.6686419110298157,0.9003699476068671,10.93997825428052,5.936369433144735,0.5058823529411764,0.37941176470588234,0.32480992506308437,1.1212380488713583,8.28364565845511,7.944273349326787,0.27501064282673476,0.20604512558535548,0.1747094529031635
172,17300,0.6661547112464905,0.9092511003667657,11.18005063851777,6.048477091832081,0.5166666666666667,0.38529411764705884,0.32348959544993433,1.1385420322418212,8.530163847767634,7.997363532878521,0.28735632183908044,0.210727969348659,0.17968430948978728
173,17400,0.6643192782402041,0.9228620962663132,10.143018040518546,6.104720298752777,0.4745098039215686,0.3656862745098039,0.3201836555817643,1.105613927046458,7.357347831048728,7.896201169872217,0.25287356321839083,0.2009365687526607,0.17940182712444422
174,17500,0.6586124396324157,0.9542020190845836,11.047765007021601,5.845864582835874,0.5215686274509804,0.3911764705882353,0.33453144485525277,1.1438214818636576,8.477420889114903,7.800745692817393,0.3009791400595998,0.22349936143039592,0.1934751509887254
175,17600,0.6613001842498779,0.8979654225436124,11.005356398317844,5.858892679887528,0.5176470588235295,0.396078431372549,0.33530222039814295,1.1209254503250123,8.439641589098109,7.819603333085739,0.2826734780757769,0.20561941251596424,0.17624056621203582
176,17700,0.6556932859420778,0.9221801671114835,10.91134573807309,6.054154253106696,0.5,0.38235294117647056,0.3281660705221932,1.1271973888079325,8.244782189505873,8.049787628421146,0.27501064282673476,0.20391656023839932,0.17527246023525833
177,17800,0.6581764354705811,0.9244620063088156,10.58589816697737,5.976032956444437,0.5058823529411764,0.3980392156862745,0.34509056972562613,1.1495322783788045,7.836269281249713,7.92624523977031,0.2652192422307365,0.20987654320987653,0.18361840333190282
178,17900,0.6591913990974426,0.8974496754732999,10.92482437621725,5.755525219700588,0.5450980392156862,0.40784313725490196,0.350200347474455,1.1492323915163676,8.13590358282846,7.87092205386883,0.2839506172839506,0.20987654320987653,0.18063360786133842
179,18000,0.6552992305755616,0.9248818744312634,10.756105081646329,5.975297380072006,0.5235294117647059,0.3931372549019608,0.34179738837490586,1.1625558654467267,8.125409575815578,8.045388003123136,0.2720306513409962,0.210727969348659,0.18289912441632636
180,18100,0.655704095363617,0.9184703566811301,10.992128218464845,5.9628805131892255,0.5186274509803922,0.37058823529411766,0.3161399377451733,1.1624509970347086,7.999391817040663,7.923124499903517,0.27032779906343124,0.20391656023839932,0.17593260710252737
181,18200,0.6516373858451844,0.9247516111894086,10.826240155745982,5.892710439058058,0.5303921568627451,0.3843137254901961,0.332672143599134,1.1548420548439025,7.897887932385512,7.77258766973203,0.2728820774797786,0.20476798637718177,0.17713169785014285
182,18300,0.6482308020591735,0.9286864280700683,10.825871333154987,5.922978997863022,0.503921568627451,0.38823529411764707,0.3341431131762104,1.1609246373176574,8.234880172882324,7.8348051558703995,0.27330779054916987,0.20902511707109409,0.18097519369912793
183,18400,0.6529352798461915,0.9395588267933239,11.564801918525541,5.9748821992734396,0.5352941176470588,0.3990196078431373,0.32675037942137103,1.1711593548456827,8.819052766335531,7.94563895300562,0.29203916560238397,0.21328224776500637,0.17750999011601665
184,18500,0.6503097543716432,0.9175551934675737,11.249745881523395,6.284603368371262,0.5215686274509804,0.3686274509803922,0.3140805264779802,1.1456273873647056,8.234948825917021,8.133559811531619,0.28437633035334187,0.20561941251596424,0.17620903985308775
185,18600,0.6482931742668153,0.9286021926186302,11.075266148382573,5.987494077680728,0.5186274509803922,0.38823529411764707,0.3310988061835098,1.1315385500590007,8.234543044944852,7.93458199405113,0.2728820774797786,0.20178799489144317,0.17369241690287215
186,18700,0.6453383541107178,0.9204688418995249,10.690683743073638,5.983244637613104,0.5078431372549019,0.37549019607843137,0.32512708618763925,1.1790770411491394,7.90070981348248,7.762362221977851,0.2656449553001277,0.2077479778629204,0.1812335317718716
187,18800,0.6469614596366883,0.9320158698342063,10.948952539207744,5.985318715955377,0.5235294117647059,0.38823529411764707,0.3393151408945768,1.174147077401479,8.414910470700285,7.839432914912522,0.2830991911451682,0.21583652618135377,0.18896856624666972
188,18900,0.6379061188697814,0.9339562329378995,10.500370084093822,6.067462960618297,0.5107843137254902,0.3843137254901961,0.3348203598629151,1.1853105862935385,8.006127555772572,7.912700692390175,0.27543635589612603,0.20945083014048532,0.18493004656987533
189,19000,0.645485812664032,0.9244377483021129,10.797082583243359,5.775094616043682,0.5245098039215687,0.3941176470588235,0.34095811753062244,1.1554563244183857,8.005510169271425,7.627439940376665,0.27501064282673476,0.21413367390378885,0.18735635107575802
190,19100,0.6442855548858643,0.9324961055408824,11.277806820118153,6.085701626158807,0.5284313725490196,0.3696078431372549,0.31641461746835337,1.1701623400052388,8.765978080633467,7.920959645739984,0.2933163048105577,0.21413367390378885,0.18174574847311512
191,19200,0.644707799911499,0.9364608591253106,11.243907943354944,5.9735481629647955,0.5186274509803922,0.36666666666666664,0.31136170205934804,1.1419769644737243,8.472842693847422,7.760776267892971,0.2886334610472541,0.21115368241805024,0.17778484828300825
192,19300,0.6386095142364503,0.9255105712197044,11.5522408161486,6.118367726711351,0.5166666666666667,0.3656862745098039,0.3022773965340311,1.1503159443537394,8.778352595215285,7.848212054561938,0.2839506172839506,0.20008514261387825,0.16604397513894556
193,19400,0.6434691224098205,0.9457278338345614,11.343663352273433,6.004137918080401,0.5215686274509804,0.37450980392156863,0.31648895274752653,1.1845629930496215,8.675402961182975,7.883894219725615,0.29203916560238397,0.20859940400170285,0.17558287836022365
194,19500,0.6396771540641786,0.894553314555775,11.043687218330994,5.999284360199869,0.5088235294117647,0.3715686274509804,0.31562737459425344,1.1471965869267782,8.345037105881211,8.046828046692351,0.2681992337164751,0.19625372498935717,0.16582345164604356
195,19600,0.6386156249046325,0.9560468326915394,11.834937337315793,6.112062498046781,0.5362745098039216,0.3715686274509804,0.30636244872115176,1.1772538701693216,8.842107140646766,8.027725005118153,0.280970625798212,0.19582801191996593,0.16201170087490877
196,19700,0.6340413680076599,0.9126089356162332,11.21461310913094,6.104049591344783,0.5215686274509804,0.3735294117647059,0.3163181625251385,1.139388350645701,8.40632904610725,7.832674374329483,0.2669220945083014,0.194125159642401,0.1641497619708187
197,19800,0.6363383893966674,0.95412560376254,11.002967983274335,6.139111056628573,0.5098039215686274,0.3735294117647059,0.32027152740175835,1.1616032560666403,8.351064705119635,7.874700932138336,0.28139633886760324,0.21541081311196253,0.18626769099596793
198,19900,0.6306491227149962,0.9185332384976473,10.61959872698967,6.027236745039526,0.5117647058823529,0.3843137254901961,0.3377558446895035,1.1448676029841105,8.080164432495984,7.719278688736134,0.29118773946360155,0.22137079608343976,0.19345775577959606
199,20000,0.6326153197288513,0.9425171852111816,11.034342799439386,6.0861048072203765,0.5127450980392156,0.3813725490196078,0.3314378943079188,1.1607314229011534,8.230151855941534,7.997559874839925,0.2822477650063857,0.21030225627926777,0.1825830287576982
